method,cohort,station,fold_id,date,confidence,rpf,outcome,prob_day,pred_start,pred_end,true_start,true_end,proposed_mwh,required_mwh,correct_mwh,raw_min_mw,applied_min_mw,min_change_mw
m7,alpha,alpha_G,alpha_alpha_G,2022-08-29,controlled,1,AUTO_CORRECT,,48,48,43,44,0.126121,0.25998299999999996,0.0,0.123863,-0.252242,-0.376105
m7,alpha,alpha_G,alpha_alpha_G,2022-08-30,controlled,1,AUTO_CORRECT,,49,50,51,51,1.0415465,0.118702,0.0,0.237404,-1.652368,-1.889772
m7,alpha,alpha_G,alpha_alpha_G,2022-08-31,controlled,1,AUTO_CORRECT,,44,50,48,56,2.6428415,2.6993975,0.8308070000000001,0.003225,-1.406792,-1.410017
m7,alpha,alpha_G,alpha_alpha_G,2022-09-01,controlled,1,AUTO_CORRECT,,49,56,44,48,3.0478685,0.6798485,0.0,0.010537,-1.351956,-1.362493
m7,alpha,alpha_G,alpha_alpha_G,2022-09-02,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,3.105178,3.105178,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-09-05,controlled,1,AUTO_CORRECT,,44,51,47,56,1.455283,1.0160639999999999,0.7458659999999999,0.015268,-0.592005,-0.607273
m7,alpha,alpha_G,alpha_alpha_G,2022-09-06,controlled,1,AUTO_CORRECT,,49,50,48,51,0.496635,0.5787804999999999,0.496635,0.070103,-0.53545,-0.605553
m7,alpha,alpha_G,alpha_alpha_G,2022-09-07,controlled,1,AUTO_CORRECT,,48,57,44,58,3.7805105,4.27693,3.7805105,0.02946,-1.108316,-1.1377760000000001
m7,alpha,alpha_G,alpha_alpha_G,2022-09-08,controlled,1,AUTO_CORRECT,,45,57,44,60,3.716966,2.6805804999999996,2.4789805000000005,0.036557,-1.247662,-1.284219
m7,alpha,alpha_G,alpha_alpha_G,2022-09-09,controlled,1,AUTO_CORRECT,,52,55,52,60,1.3005615,2.2503925000000002,1.3005615,0.072038,-1.200138,-1.272176
m7,alpha,alpha_G,alpha_alpha_G,2022-09-10,controlled,1,AUTO_CORRECT,,49,59,45,59,4.243169999999999,1.753006,0.617165,0.012042,-1.696451,-1.708493
m7,alpha,alpha_G,alpha_alpha_G,2022-09-11,controlled,1,AUTO_CORRECT,,44,59,43,60,8.5831065,8.792555499999999,8.5831065,0.015268,-1.403781,-1.419049
m7,alpha,alpha_G,alpha_alpha_G,2022-09-12,controlled,1,AUTO_CORRECT,,40,60,39,60,14.666589,14.689382999999998,14.666589,0.008817,-2.062018,-2.070835
m7,alpha,alpha_G,alpha_alpha_G,2022-09-13,controlled,1,AUTO_CORRECT,,47,53,42,54,3.111306,4.4778845,2.953144,0.030966,-1.441198,-1.472164
m7,alpha,alpha_G,alpha_alpha_G,2022-09-14,controlled,1,AUTO_CORRECT,,41,60,41,60,7.153198499999999,6.8221445,6.8221445,0.007526,-1.581189,-1.5887149999999999
m7,alpha,alpha_G,alpha_alpha_G,2022-09-15,controlled,0,AUTO_CORRECT,,42,45,-1,-1,4.839906000000001,0.0,0.0,0.856289,-2.824336,-3.680625
m7,alpha,alpha_G,alpha_alpha_G,2022-09-16,controlled,1,AUTO_CORRECT,,39,60,39,60,13.381184999999999,13.381184999999999,13.381184999999999,0.101499,-2.01643,-2.117929
m7,alpha,alpha_G,alpha_alpha_G,2022-09-17,controlled,1,AUTO_CORRECT,,41,55,40,59,7.498445,6.3662595,6.0238085,0.002365,-1.523128,-1.525493
m7,alpha,alpha_G,alpha_alpha_G,2022-09-18,controlled,1,AUTO_CORRECT,,44,59,42,60,7.4332875000000005,7.6287590000000005,7.4332875000000005,0.052685,-1.361633,-1.4143180000000002
m7,alpha,alpha_G,alpha_alpha_G,2022-09-19,controlled,1,AUTO_CORRECT,,41,60,40,61,11.8589195,11.7644095,11.697209500000001,0.013763,-1.686344,-1.700107
m7,alpha,alpha_G,alpha_alpha_G,2022-09-20,controlled,1,AUTO_CORRECT,,39,42,41,60,0.6916769999999999,8.7672885,0.4873885,0.023869,-0.664689,-0.688558
m7,alpha,alpha_G,alpha_alpha_G,2022-09-21,controlled,1,AUTO_CORRECT,,48,49,43,50,0.5887795,1.9461115000000002,0.0,0.006451,-0.815647,-0.822098
m7,alpha,alpha_G,alpha_alpha_G,2022-09-22,controlled,0,AUTO_CORRECT,,57,57,-1,-1,0.756833,0.0,0.0,1.094769,-1.513666,-2.608435
m7,alpha,alpha_G,alpha_alpha_G,2022-09-23,controlled,0,AUTO_CORRECT,,55,59,-1,-1,4.5848685,0.0,0.0,0.334172,-2.405438,-2.7396100000000003
m7,alpha,alpha_G,alpha_alpha_G,2022-09-24,controlled,0,AUTO_CORRECT,,36,46,-1,-1,21.963756000000004,0.0,0.0,1.18659,-4.559708,-5.7462979999999995
m7,alpha,alpha_G,alpha_alpha_G,2022-09-25,controlled,1,AUTO_CORRECT,,42,47,42,59,1.06176,2.8562680000000005,0.223319,0.0,-0.815002,-0.815002
m7,alpha,alpha_G,alpha_alpha_G,2022-09-26,controlled,1,AUTO_CORRECT,,40,53,39,39,11.884723000000001,0.139776,0.0,0.279552,-3.292262,-3.571814
m7,alpha,alpha_G,alpha_alpha_G,2022-09-27,controlled,1,AUTO_CORRECT,,45,46,45,49,0.8225279999999999,1.823862,0.8225279999999999,0.275467,-1.225083,-1.50055
m7,alpha,alpha_G,alpha_alpha_G,2022-09-28,controlled,1,AUTO_CORRECT,,39,58,38,58,15.888767500000002,15.991019000000003,15.888767500000002,0.027095,-2.084813,-2.111908
m7,alpha,alpha_G,alpha_alpha_G,2022-09-29,controlled,1,AUTO_CORRECT,,44,54,43,58,5.756622,1.5440954999999998,0.819088,0.004301,-2.557041,-2.561342
m7,alpha,alpha_G,alpha_alpha_G,2022-09-30,controlled,0,AUTO_CORRECT,,52,58,-1,-1,4.2534909999999995,0.0,0.0,0.060856,-1.998797,-2.059653
m7,alpha,alpha_G,alpha_alpha_G,2022-10-01,controlled,0,AUTO_CORRECT,,42,53,-1,-1,11.575066,0.0,0.0,0.182354,-3.865129,-4.047483
m7,alpha,alpha_G,alpha_alpha_G,2022-10-02,controlled,1,AUTO_CORRECT,,53,57,41,59,3.0438915,4.4303615,0.7626394999999999,0.007096,-2.466078,-2.473174
m7,alpha,alpha_G,alpha_alpha_G,2022-10-03,controlled,1,AUTO_CORRECT,,42,44,41,59,0.6284545,7.9958335,0.40728600000000004,0.040428,-0.461046,-0.501474
m7,alpha,alpha_G,alpha_alpha_G,2022-10-04,controlled,1,AUTO_CORRECT,,59,60,40,61,0.47502350000000004,11.6307615,0.47502350000000004,0.072254,-0.596306,-0.66856
m7,alpha,alpha_G,alpha_alpha_G,2022-10-05,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,3.129262,3.129262,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-10-06,controlled,0,AUTO_CORRECT,,50,53,-1,-1,4.6807755,0.0,0.0,1.565921,-2.485862,-4.051783
m7,alpha,alpha_G,alpha_alpha_G,2022-10-07,controlled,0,AUTO_CORRECT,,41,42,-1,-1,1.892997,0.0,0.0,1.388083,-2.011269,-3.399352
m7,alpha,alpha_G,alpha_alpha_G,2022-10-08,controlled,0,AUTO_CORRECT,,43,43,-1,-1,0.890158,0.0,0.0,1.247877,-1.780316,-3.028193
m7,alpha,alpha_G,alpha_alpha_G,2022-10-09,controlled,0,AUTO_CORRECT,,48,52,-1,-1,5.9946695000000005,0.0,0.0,1.145733,-2.837453,-3.983186
m7,alpha,alpha_G,alpha_alpha_G,2022-10-10,controlled,1,AUTO_CORRECT,,55,59,53,54,4.753352,0.2406295,0.0,0.211599,-2.623273,-2.8348720000000003
m7,alpha,alpha_G,alpha_alpha_G,2022-10-11,controlled,1,AUTO_CORRECT,,52,60,51,61,2.7110095,2.3444740000000004,2.2435125,0.025375,-1.027246,-1.052621
m7,alpha,alpha_G,alpha_alpha_G,2022-10-12,controlled,1,AUTO_CORRECT,,50,58,49,58,3.7276105000000004,2.8798155000000003,2.8572365,0.045158,-1.425715,-1.470873
m7,alpha,alpha_G,alpha_alpha_G,2022-10-13,controlled,0,AUTO_CORRECT,,49,54,-1,-1,4.4174595,0.0,0.0,0.746189,-1.994496,-2.740685
m7,alpha,alpha_G,alpha_alpha_G,2022-10-14,controlled,1,AUTO_CORRECT,,60,60,50,58,0.042363,3.7321275,0.0,0.00129,-0.084726,-0.086016
m7,alpha,alpha_G,alpha_alpha_G,2022-10-15,controlled,1,AUTO_CORRECT,,39,60,38,60,14.1908125,14.1979085,14.1908125,0.014192,-1.77451,-1.788702
m7,alpha,alpha_G,alpha_alpha_G,2022-10-16,controlled,1,AUTO_CORRECT,,45,52,38,58,4.845605,4.740664499999999,1.260135,0.101499,-2.574889,-2.676388
m7,alpha,alpha_G,alpha_alpha_G,2022-10-17,controlled,1,AUTO_CORRECT,,57,58,56,56,1.281101,0.0288155,0.0,0.057631,-1.705482,-1.763113
m7,alpha,alpha_G,alpha_alpha_G,2022-10-18,controlled,1,AUTO_CORRECT,,48,48,46,59,0.192353,4.728406,0.0,0.002581,-0.384706,-0.387287
m7,alpha,alpha_G,alpha_alpha_G,2022-10-19,controlled,1,AUTO_CORRECT,,41,46,48,53,0.9582185000000001,3.433544,0.0,0.074834,-0.445778,-0.520612
m7,alpha,alpha_G,alpha_alpha_G,2022-10-20,controlled,1,AUTO_CORRECT,,46,51,52,52,3.5498795000000003,0.0774145,0.0,0.076339,-2.414899,-2.491238
m7,alpha,alpha_G,alpha_alpha_G,2022-10-21,controlled,1,AUTO_CORRECT,,48,50,47,51,1.269059,0.3205175,0.0,0.309013,-1.09907,-1.408083
m7,alpha,alpha_G,alpha_alpha_G,2022-10-22,controlled,0,AUTO_CORRECT,,41,43,-1,-1,1.6437655,0.0,0.0,0.40535,-1.241211,-1.6465610000000002
m7,alpha,alpha_G,alpha_alpha_G,2022-10-23,controlled,0,AUTO_CORRECT,,44,45,-1,-1,0.7329635000000001,0.0,0.0,0.183644,-0.915425,-1.099069
m7,alpha,alpha_G,alpha_alpha_G,2022-10-24,controlled,0,AUTO_CORRECT,,40,51,-1,-1,13.738367999999998,0.0,0.0,1.156915,-3.327099,-4.484014
m7,alpha,alpha_G,alpha_alpha_G,2022-10-25,controlled,1,AUTO_CORRECT,,55,58,46,58,2.1192189999999997,3.466767,0.4539495,0.046664,-1.695805,-1.742469
m7,alpha,alpha_G,alpha_alpha_G,2022-10-26,controlled,1,AUTO_CORRECT,,48,52,35,50,0.7308135,4.9123735,0.39588850000000003,0.010536,-0.590715,-0.601251
m7,alpha,alpha_G,alpha_alpha_G,2022-10-27,controlled,1,AUTO_CORRECT,,36,58,39,58,19.7206745,5.251815,5.251815,0.086876,-4.577557,-4.664433
m7,alpha,alpha_G,alpha_alpha_G,2022-10-28,controlled,1,AUTO_CORRECT,,36,59,35,59,16.996117499999997,17.0599845,16.996117499999997,0.074404,-1.959444,-2.033848
m7,alpha,alpha_G,alpha_alpha_G,2022-10-29,controlled,1,AUTO_CORRECT,,37,59,36,60,16.692694499999998,16.804084999999997,16.692694499999998,0.070318,-1.966541,-2.036859
m7,alpha,alpha_G,alpha_alpha_G,2022-10-30,controlled,1,AUTO_CORRECT,,36,57,36,59,12.619731000000003,12.537586000000003,12.478665000000003,0.024085,-1.928479,-1.952564
m7,alpha,alpha_G,alpha_alpha_G,2022-10-31,controlled,1,AUTO_CORRECT,,42,60,39,42,24.223396500000003,0.7809174999999999,0.282025,0.210524,-4.064471,-4.2749950000000005
m7,alpha,alpha_G,alpha_alpha_G,2022-11-01,controlled,1,AUTO_KEEP,,-1,-1,39,65,0.0,12.3368455,0.0,0.0529,0.0529,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-11-02,controlled,1,AUTO_CORRECT,,42,64,39,65,9.697443999999999,9.485092,9.370906,0.016558,-1.708278,-1.724836
m7,alpha,alpha_G,alpha_alpha_G,2022-11-03,controlled,1,AUTO_CORRECT,,47,49,39,64,0.9156409999999999,5.6271675,0.1668715,0.047094,-1.497539,-1.544633
m7,alpha,alpha_G,alpha_alpha_G,2022-11-04,controlled,1,AUTO_CORRECT,,48,65,48,65,8.681488499999999,8.681488499999999,8.681488499999999,0.066448,-1.707848,-1.774296
m7,alpha,alpha_G,alpha_alpha_G,2022-11-05,controlled,1,AUTO_CORRECT,,43,64,43,64,12.673704,12.673704,12.673704,0.05247,-1.755156,-1.807626
m7,alpha,alpha_G,alpha_alpha_G,2022-11-06,controlled,1,AUTO_CORRECT,,42,63,42,64,13.183886,13.189477,13.183886,0.011182,-1.819453,-1.830635
m7,alpha,alpha_G,alpha_alpha_G,2022-11-07,controlled,1,AUTO_CORRECT,,42,64,42,65,18.8338475,18.935238499999997,18.8338475,0.178913,-2.081372,-2.260285
m7,alpha,alpha_G,alpha_alpha_G,2022-11-08,controlled,1,AUTO_CORRECT,,44,64,43,65,15.2630025,15.6771695,15.2630025,0.122788,-1.93622,-2.059008
m7,alpha,alpha_G,alpha_alpha_G,2022-11-09,controlled,1,AUTO_CORRECT,,40,64,39,65,19.720673,19.956894000000002,19.720673,0.16343,-2.141798,-2.305228
m7,alpha,alpha_G,alpha_alpha_G,2022-11-10,controlled,1,AUTO_CORRECT,,39,65,40,65,22.440929,22.307388999999997,22.307388999999997,0.200418,-2.28308,-2.483498
m7,alpha,alpha_G,alpha_alpha_G,2022-11-11,controlled,1,AUTO_CORRECT,,44,47,39,59,2.2587800000000002,8.271084499999999,2.2587800000000002,0.02559,-1.497109,-1.522699
m7,alpha,alpha_G,alpha_alpha_G,2022-11-12,controlled,1,AUTO_CORRECT,,58,62,40,63,2.6844520000000003,14.943344999999997,2.260178,0.020644,-1.495603,-1.5162470000000001
m7,alpha,alpha_G,alpha_alpha_G,2022-11-13,controlled,0,AUTO_CORRECT,,35,38,-1,-1,4.408965,0.0,0.0,0.317184,-2.411244,-2.728428
m7,alpha,alpha_G,alpha_alpha_G,2022-11-14,controlled,1,AUTO_CORRECT,,38,63,38,63,14.9946315,13.9639445,13.9639445,0.058491,-1.878374,-1.936865
m7,alpha,alpha_G,alpha_alpha_G,2022-11-15,controlled,1,AUTO_CORRECT,,37,55,37,65,7.570589500000001,8.071525,5.0752655,0.078274,-1.529364,-1.607638
m7,alpha,alpha_G,alpha_alpha_G,2022-11-16,controlled,1,AUTO_CORRECT,,52,60,37,66,5.374925500000001,10.712540500000001,2.3244755,0.029675,-2.072341,-2.1020160000000003
m7,alpha,alpha_G,alpha_alpha_G,2022-11-17,controlled,1,AUTO_CORRECT,,38,66,38,67,28.6628975,28.758698,28.6628975,0.021289,-3.03486,-3.056149
m7,alpha,alpha_G,alpha_alpha_G,2022-11-18,controlled,1,AUTO_CORRECT,,37,66,37,67,29.056958999999996,29.082978999999995,29.056958999999996,0.05204,-2.868204,-2.920244
m7,alpha,alpha_G,alpha_alpha_G,2022-11-19,controlled,1,AUTO_CORRECT,,40,64,40,64,24.403707500000003,24.403707500000003,24.403707500000003,0.093328,-2.66241,-2.755738
m7,alpha,alpha_G,alpha_alpha_G,2022-11-20,controlled,1,AUTO_CORRECT,,42,63,41,64,14.241346000000002,14.278763,14.241346000000002,0.036987,-1.765478,-1.8024650000000002
m7,alpha,alpha_G,alpha_alpha_G,2022-11-21,controlled,1,AUTO_CORRECT,,37,65,36,66,24.507892999999996,24.750457999999995,24.507892999999996,0.090317,-2.678323,-2.76864
m7,alpha,alpha_G,alpha_alpha_G,2022-11-22,controlled,1,AUTO_CORRECT,,37,66,37,67,33.5392515,33.6422555,33.5392515,0.020644,-3.112919,-3.133563
m7,alpha,alpha_G,alpha_alpha_G,2022-11-23,controlled,1,AUTO_CORRECT,,37,64,37,62,24.690139499999997,23.829442,23.829442,0.200202,-2.674452,-2.874654
m7,alpha,alpha_G,alpha_alpha_G,2022-11-24,controlled,1,AUTO_CORRECT,,38,66,38,66,28.252492999999994,28.252492999999994,28.252492999999994,0.00301,-2.786703,-2.7897130000000003
m7,alpha,alpha_G,alpha_alpha_G,2022-11-25,controlled,1,AUTO_CORRECT,,39,65,37,66,22.865740500000005,22.910361,22.815421,0.000215,-2.504141,-2.504356
m7,alpha,alpha_G,alpha_alpha_G,2022-11-26,controlled,1,AUTO_CORRECT,,40,48,43,66,2.8079925,15.448045000000002,1.3620635,0.031396,-0.85801,-0.889406
m7,alpha,alpha_G,alpha_alpha_G,2022-11-27,controlled,1,AUTO_CORRECT,,39,51,39,63,5.6801745,3.0542124999999998,2.6839139999999997,0.090747,-1.793434,-1.8841809999999999
m7,alpha,alpha_G,alpha_alpha_G,2022-11-28,controlled,1,AUTO_CORRECT,,48,65,62,63,10.3278335,0.45351949999999996,0.45351949999999996,0.02989,-2.376837,-2.406727
m7,alpha,alpha_G,alpha_alpha_G,2022-11-29,controlled,1,AUTO_CORRECT,,37,65,37,66,25.417513,25.437082,25.405686,0.004086,-2.809928,-2.8140140000000002
m7,alpha,alpha_G,alpha_alpha_G,2022-11-30,controlled,1,AUTO_CORRECT,,38,63,38,64,18.112928,18.1808805,18.112928,0.011182,-2.454252,-2.4654339999999997
m7,alpha,alpha_G,alpha_alpha_G,2022-12-01,controlled,1,AUTO_CORRECT,,55,59,53,62,0.83285,1.822894,0.83285,0.060641,-0.623186,-0.683827
m7,alpha,alpha_G,alpha_alpha_G,2022-12-02,controlled,1,AUTO_CORRECT,,43,45,43,59,1.119498,6.2859425,1.119498,0.047094,-0.980797,-1.027891
m7,alpha,alpha_G,alpha_alpha_G,2022-12-03,controlled,1,AUTO_CORRECT,,41,66,40,67,23.684184000000002,23.754717000000003,23.684184000000002,0.013978,-2.632734,-2.646712
m7,alpha,alpha_G,alpha_alpha_G,2022-12-04,controlled,1,AUTO_CORRECT,,52,65,43,68,12.091268000000001,14.45574,12.091268000000001,0.035482,-2.202225,-2.237707
m7,alpha,alpha_G,alpha_alpha_G,2022-12-05,controlled,1,AUTO_CORRECT,,37,57,37,60,14.3230625,14.7071245,14.3230625,0.07892,-2.239212,-2.3181320000000003
m7,alpha,alpha_G,alpha_alpha_G,2022-12-06,controlled,1,AUTO_CORRECT,,41,61,38,61,10.3314905,9.011144500000002,8.483759,0.004086,-1.956649,-1.9607350000000001
m7,alpha,alpha_G,alpha_alpha_G,2022-12-07,controlled,1,AUTO_CORRECT,,37,47,39,48,6.1173515,5.321811,5.234935,0.173752,-1.653658,-1.82741
m7,alpha,alpha_G,alpha_alpha_G,2022-12-08,controlled,1,AUTO_CORRECT,,37,61,40,62,7.609298,6.9812735,6.9586945,0.045158,-0.959938,-1.005096
m7,alpha,alpha_G,alpha_alpha_G,2022-12-09,controlled,1,AUTO_CORRECT,,54,62,43,67,3.700946,10.362564,3.3804290000000004,0.033762,-2.121155,-2.1549169999999997
m7,alpha,alpha_G,alpha_alpha_G,2022-12-10,controlled,1,AUTO_CORRECT,,56,59,48,59,0.654152,2.4871525,0.654152,0.091392,-0.573512,-0.664904
m7,alpha,alpha_G,alpha_alpha_G,2022-12-11,controlled,1,AUTO_CORRECT,,39,64,39,64,19.126625999999998,18.809657,18.809657,0.114616,-2.215557,-2.330173
m7,alpha,alpha_G,alpha_alpha_G,2022-12-12,controlled,1,AUTO_CORRECT,,45,61,44,64,24.544881000000004,1.1877735,0.541686,0.027095,-4.92033,-4.947425
m7,alpha,alpha_G,alpha_alpha_G,2022-12-13,controlled,1,AUTO_CORRECT,,37,66,37,66,29.97561,29.97561,29.97561,0.045588,-2.846054,-2.891642
m7,alpha,alpha_G,alpha_alpha_G,2022-12-14,controlled,1,AUTO_CORRECT,,46,67,37,67,22.878,25.1168895,22.878,0.035912,-3.16969,-3.2056020000000003
m7,alpha,alpha_G,alpha_alpha_G,2022-12-15,controlled,1,AUTO_CORRECT,,38,67,37,67,27.1510595,27.208582500000002,27.1510595,0.115046,-2.833582,-2.948628
m7,alpha,alpha_G,alpha_alpha_G,2022-12-16,controlled,1,AUTO_CORRECT,,50,67,48,68,14.171134999999998,14.312201499999999,14.019962,0.070963,-2.462853,-2.533816
m7,alpha,alpha_G,alpha_alpha_G,2022-12-17,controlled,1,AUTO_CORRECT,,50,54,43,65,1.5518364999999998,3.265705,0.384384,0.02989,-1.115198,-1.1450879999999999
m7,alpha,alpha_G,alpha_alpha_G,2022-12-18,controlled,1,AUTO_CORRECT,,48,49,53,64,2.133412,2.1635174999999998,0.0,0.027095,-2.44436,-2.471455
m7,alpha,alpha_G,alpha_alpha_G,2022-12-19,controlled,1,AUTO_CORRECT,,40,64,40,64,12.498554500000001,8.163349,8.163349,0.046019,-2.183731,-2.2297499999999997
m7,alpha,alpha_G,alpha_alpha_G,2022-12-20,controlled,1,AUTO_CORRECT,,51,67,46,68,9.278330500000001,10.286546,9.278330500000001,0.090962,-2.036214,-2.1271760000000004
m7,alpha,alpha_G,alpha_alpha_G,2022-12-21,controlled,1,AUTO_CORRECT,,39,67,38,66,25.4021385,25.135489499999995,25.0995775,0.052684,-2.676603,-2.7292870000000002
m7,alpha,alpha_G,alpha_alpha_G,2022-12-22,controlled,1,AUTO_CORRECT,,40,44,38,57,3.81954,12.565970000000002,3.81954,0.069028,-2.130832,-2.1998599999999997
m7,alpha,alpha_G,alpha_alpha_G,2022-12-23,controlled,1,AUTO_CORRECT,,51,57,44,58,3.370967,5.579858000000001,3.370967,0.125798,-1.79881,-1.924608
m7,alpha,alpha_G,alpha_alpha_G,2022-12-24,controlled,0,AUTO_CORRECT,,44,44,-1,-1,0.434703,0.0,0.0,0.815002,-0.869406,-1.684408
m7,alpha,alpha_G,alpha_alpha_G,2022-12-25,controlled,1,AUTO_CORRECT,,53,59,53,59,0.9096194999999999,0.9096194999999999,0.9096194999999999,0.025375,-0.369224,-0.394599
m7,alpha,alpha_G,alpha_alpha_G,2022-12-26,controlled,1,AUTO_CORRECT,,45,54,45,55,1.4791520000000002,1.4867860000000002,1.4791520000000002,0.015268,-0.467497,-0.482765
m7,alpha,alpha_G,alpha_alpha_G,2022-12-27,controlled,1,AUTO_CORRECT,,42,61,42,62,8.382690000000002,8.413441000000002,8.382690000000002,0.033116,-1.166592,-1.199708
m7,alpha,alpha_G,alpha_alpha_G,2022-12-28,controlled,1,AUTO_CORRECT,,44,61,43,61,7.441781999999999,7.484682499999999,7.441781999999999,0.05505,-1.231534,-1.286584
m7,alpha,alpha_G,alpha_alpha_G,2022-12-29,controlled,1,AUTO_CORRECT,,43,46,42,42,2.697892,0.0588135,0.0,0.117627,-2.214482,-2.332109
m7,alpha,alpha_G,alpha_alpha_G,2022-12-30,controlled,1,AUTO_CORRECT,,43,64,42,63,11.105632,10.2817065,10.279448499999999,0.004516,-1.602478,-1.606994
m7,alpha,alpha_G,alpha_alpha_G,2022-12-31,controlled,1,AUTO_CORRECT,,45,60,43,61,6.000154,6.185303500000001,5.9737040000000015,0.002366,-1.23691,-1.239276
m7,alpha,alpha_G,alpha_alpha_G,2023-01-01,controlled,1,AUTO_CORRECT,,42,54,44,62,4.387031,5.813928999999998,4.2935965,0.017848,-1.12939,-1.147238
m7,alpha,alpha_G,alpha_alpha_G,2023-01-02,controlled,1,AUTO_CORRECT,,42,63,41,63,12.9656215,13.0537875,12.9656215,0.056556,-1.582049,-1.638605
m7,alpha,alpha_G,alpha_alpha_G,2023-01-03,controlled,1,AUTO_CORRECT,,41,62,40,62,9.8977535,9.9685015,9.8977535,0.097198,-1.39604,-1.4932379999999998
m7,alpha,alpha_G,alpha_alpha_G,2023-01-04,controlled,1,AUTO_CORRECT,,42,53,42,54,3.4552630000000004,3.5853620000000004,3.4552630000000004,0.00129,-1.003592,-1.004882
m7,alpha,alpha_G,alpha_alpha_G,2023-01-05,controlled,0,AUTO_CORRECT,,44,62,-1,-1,15.77899,0.0,0.0,0.546416,-2.716385,-3.2628009999999996
m7,alpha,alpha_G,alpha_alpha_G,2023-01-06,controlled,1,AUTO_CORRECT,,40,52,39,63,7.988627,9.175433499999999,4.9776375,0.013332,-2.265661,-2.2789930000000003
m7,alpha,alpha_G,alpha_alpha_G,2023-01-07,controlled,1,AUTO_CORRECT,,43,60,42,61,10.682327,0.3789,0.1853645,0.034621,-2.939812,-2.974433
m7,alpha,alpha_G,alpha_alpha_G,2023-01-08,controlled,1,AUTO_CORRECT,,41,65,40,66,18.088628,18.253886,18.088628,0.097413,-2.265232,-2.362645
m7,alpha,alpha_G,alpha_alpha_G,2023-01-09,controlled,1,AUTO_CORRECT,,39,65,39,66,23.841271499999998,23.948683999999997,23.841271499999998,0.077199,-2.346732,-2.4239309999999996
m7,alpha,alpha_G,alpha_alpha_G,2023-01-10,controlled,1,AUTO_CORRECT,,41,65,40,66,17.3113665,17.4052315,17.3113665,0.027095,-1.941596,-1.9686910000000002
m7,alpha,alpha_G,alpha_alpha_G,2023-01-11,controlled,1,AUTO_CORRECT,,51,52,50,65,0.114724,4.714752,0.0,0.018708,-0.150098,-0.168806
m7,alpha,alpha_G,alpha_alpha_G,2023-01-12,controlled,1,AUTO_CORRECT,,47,65,47,65,12.517371,12.517371,12.517371,0.103434,-1.802895,-1.906329
m7,alpha,alpha_G,alpha_alpha_G,2023-01-13,controlled,1,AUTO_CORRECT,,42,58,46,63,9.806898,8.190227499999999,7.9378779999999995,0.166441,-1.764188,-1.9306290000000002
m7,alpha,alpha_G,alpha_alpha_G,2023-01-14,controlled,1,AUTO_CORRECT,,60,64,45,65,1.8386989999999999,4.613897,0.7901644999999999,0.086446,-0.938865,-1.0253109999999999
m7,alpha,alpha_G,alpha_alpha_G,2023-01-15,controlled,1,AUTO_CORRECT,,41,60,41,60,8.500639,8.500639,8.500639,0.060856,-1.247877,-1.308733
m7,alpha,alpha_G,alpha_alpha_G,2023-01-16,controlled,1,AUTO_CORRECT,,46,61,44,62,4.632715,4.6624985,4.632715,0.009032,-1.030256,-1.039288
m7,alpha,alpha_G,alpha_alpha_G,2023-01-17,controlled,1,AUTO_CORRECT,,48,62,43,63,6.499476,7.464468,5.7982305,0.093973,-1.298842,-1.3928150000000001
m7,alpha,alpha_G,alpha_alpha_G,2023-01-18,controlled,1,AUTO_CORRECT,,41,53,40,53,3.721373,3.7301895,3.721373,0.017633,-0.854139,-0.871772
m7,alpha,alpha_G,alpha_alpha_G,2023-01-19,controlled,0,AUTO_CORRECT,,46,60,-1,-1,27.2619105,0.0,0.0,3.131843,-4.108554,-7.240397
m7,alpha,alpha_G,alpha_alpha_G,2023-01-20,controlled,0,AUTO_CORRECT,,48,61,-1,-1,14.1739325,0.0,0.0,0.48771,-2.938736,-3.426446
m7,alpha,alpha_G,alpha_alpha_G,2023-01-21,controlled,1,AUTO_CORRECT,,42,66,41,66,18.385811,18.414195999999997,18.385811,0.036342,-2.379632,-2.415974
m7,alpha,alpha_G,alpha_alpha_G,2023-01-22,controlled,1,AUTO_CORRECT,,58,64,57,57,8.3937635,0.084081,0.0,0.168162,-3.489884,-3.658046
m7,alpha,alpha_G,alpha_alpha_G,2023-01-23,controlled,1,AUTO_CORRECT,,41,59,41,65,10.666092500000001,4.4154175,3.571815,0.043653,-1.909986,-1.953639
m7,alpha,alpha_G,alpha_alpha_G,2023-01-24,controlled,1,AUTO_CORRECT,,63,63,44,63,0.3489025,10.9714465,0.3489025,0.05806,-0.697805,-0.755865
m7,alpha,alpha_G,alpha_alpha_G,2023-01-25,controlled,1,AUTO_CORRECT,,40,59,43,59,7.850357,5.682430999999999,5.682430999999999,0.086231,-2.268672,-2.354903
m7,alpha,alpha_G,alpha_alpha_G,2023-01-26,controlled,0,AUTO_CORRECT,,48,51,-1,-1,1.1568075,0.0,0.0,0.442337,-0.656302,-1.098639
m7,alpha,alpha_G,alpha_alpha_G,2023-01-27,controlled,0,AUTO_CORRECT,,52,53,-1,-1,0.347182,0.0,0.0,0.061717,-0.397609,-0.459326
