subset_mask,feature_count,feature_set,feature_set_short,beta_sure_support,beta_sure_positive_support,beta_sure_tp,beta_sure_fp,beta_sure_fn,beta_sure_tn,beta_sure_precision,beta_sure_recall,beta_sure_f1,beta_sure_macro_precision,beta_sure_macro_recall,beta_sure_macro_f1,beta_all_support,beta_all_positive_support,beta_all_tp,beta_all_fp,beta_all_fn,beta_all_tn,beta_all_precision,beta_all_recall,beta_all_f1
479,8,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F2+F3+F4+F5+F7+F8+F9,2310,471,417,136,54,1703,0.7540687160940326,0.8853503184713376,0.814453125,0.5715712776925592,0.8179387997623292,0.6328596235849722,2928,630,518,272,112,2026,0.6556962025316456,0.8222222222222222,0.7295774647887324
251,7,F1_bridge_improvement + F2_roughness_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F1+F2+F4+F5+F6+F7+F8,2310,471,427,151,44,1688,0.7387543252595156,0.9065817409766455,0.8141086749285035,0.54414493670215,0.7386671122994652,0.598662666736215,2928,630,536,322,94,1976,0.6247086247086248,0.8507936507936508,0.7204301075268817
375,7,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F1+F2+F3+F5+F6+F7+F9,2310,471,416,135,55,1704,0.7549909255898367,0.8832271762208068,0.8140900195694717,0.5580620221385086,0.7554833630421866,0.6140765437123741,2928,630,518,286,112,2012,0.6442786069651741,0.8222222222222222,0.7224546722454671
42,3,F2_roughness_improvement + F4_duration_plausibility + F6_solar_strength_ratio,F2+F4+F6,2310,471,451,186,20,1653,0.7080062794348508,0.9575371549893843,0.8140794223826715,0.48999009755899103,0.73058229352347,0.5673498627295336,2928,630,565,426,65,1872,0.5701311806256307,0.8968253968253969,0.6971005552128317
245,6,F1_bridge_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F1+F3+F5+F6+F7+F8,2310,471,405,119,66,1720,0.7729007633587787,0.8598726114649682,0.8140703517587939,0.5677445169966455,0.7412938205585264,0.6167900142862865,2928,630,502,247,128,2051,0.6702269692923899,0.7968253968253968,0.7280638143582306
183,6,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score,F1+F2+F3+F5+F6+F8,2310,471,437,166,34,1673,0.724709784411277,0.9278131634819533,0.813780260707635,0.5020846317310561,0.715455733808675,0.5700448156484774,2928,630,551,363,79,1935,0.6028446389496718,0.8746031746031746,0.7137305699481866
186,5,F2_roughness_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score,F2+F4+F5+F6+F8,2310,471,411,129,60,1710,0.7611111111111111,0.8726114649681529,0.8130563798219584,0.5553891594805761,0.6825347593582888,0.5897259937256616,2928,630,504,234,126,2064,0.6829268292682927,0.8,0.736842105263158
195,4,F1_bridge_improvement + F2_roughness_improvement + F7_solar_peak_alignment + F8_substation_centered_core_score,F1+F2+F7+F8,2310,471,422,146,49,1693,0.7429577464788732,0.8959660297239915,0.8123195380173244,0.5481196711704137,0.7626241830065359,0.6118801729179151,2928,630,523,312,107,1986,0.6263473053892216,0.8301587301587302,0.7139931740614335
173,5,F1_bridge_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F8_substation_centered_core_score,F1+F3+F4+F6+F8,2310,471,410,129,61,1710,0.7606679035250464,0.8704883227176221,0.811881188118812,0.5621678829732389,0.7487703505644683,0.6172682597796555,2928,630,514,296,116,2002,0.6345679012345679,0.8158730158730159,0.7138888888888889
97,3,F1_bridge_improvement + F6_solar_strength_ratio + F7_solar_peak_alignment,F1+F6+F7,2310,471,452,191,19,1648,0.702954898911353,0.9596602972399151,0.8114901256732495,0.5174919702905743,0.7918398692810458,0.6061078159094371,2928,630,573,412,57,1886,0.581725888324873,0.9095238095238095,0.7095975232198142
41,3,F1_bridge_improvement + F4_duration_plausibility + F6_solar_strength_ratio,F1+F4+F6,2310,471,461,205,10,1634,0.6921921921921922,0.9787685774946921,0.8109058927000878,0.4967947610840554,0.7710604575163399,0.5882018571523178,2928,630,589,478,41,1820,0.5520149953139644,0.9349206349206349,0.694166175604007
103,5,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F6_solar_strength_ratio + F7_solar_peak_alignment,F1+F2+F3+F6+F7,2310,471,443,179,28,1660,0.7122186495176849,0.940552016985138,0.8106129917657822,0.5391865604321835,0.7806247771836007,0.615927366735392,2928,630,557,397,73,1901,0.5838574423480084,0.8841269841269841,0.7032828282828283
170,4,F2_roughness_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F8_substation_centered_core_score,F2+F4+F6+F8,2310,471,425,153,46,1686,0.7352941176470589,0.9023354564755839,0.8102955195424214,0.5551501335092917,0.8265282234105764,0.6156909915135825,2928,630,529,278,101,2020,0.6555142503097894,0.8396825396825397,0.7362560890744607
335,6,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F7_solar_peak_alignment + F9_substation_rank_core_score,F1+F2+F3+F4+F7+F9,2310,471,412,135,59,1704,0.753199268738574,0.8747346072186837,0.8094302554027506,0.5611751400018996,0.8074866310160428,0.6174446447764093,2928,630,515,274,115,2024,0.6527249683143219,0.8174603174603174,0.7258632840028189
237,6,F1_bridge_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F1+F3+F4+F6+F7+F8,2310,471,417,143,54,1696,0.7446428571428572,0.8853503184713376,0.8089233753637245,0.5584995596252701,0.7578523469994058,0.6176092135118048,2928,630,527,302,103,1996,0.6357056694813028,0.8365079365079365,0.722412611377656
185,5,F1_bridge_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score,F1+F4+F5+F6+F8,2310,471,443,182,28,1657,0.7088,0.940552016985138,0.8083941605839416,0.5125731857228548,0.7850216874628639,0.5941347434221584,2928,630,562,409,68,1889,0.5787847579814624,0.8920634920634921,0.7020612117426608
287,6,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F9_substation_rank_core_score,F1+F2+F3+F4+F5+F9,2310,471,430,163,41,1676,0.7251264755480608,0.9129511677282378,0.8082706766917294,0.5381964470712126,0.7694548425430778,0.6036669623360141,2928,630,542,333,88,1965,0.6194285714285714,0.8603174603174604,0.7202657807308971
106,4,F2_roughness_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F7_solar_peak_alignment,F2+F4+F6+F7,2310,471,415,142,56,1697,0.7450628366247756,0.881104033970276,0.8073929961089494,0.5445271004077925,0.7381859349800526,0.5968054827332778,2928,630,517,343,113,1955,0.6011627906976744,0.8206349206349206,0.6939597315436242
87,5,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F7_solar_peak_alignment,F1+F2+F3+F5+F7,2310,471,446,188,25,1651,0.7034700315457413,0.9469214437367304,0.8072398190045249,0.49370513798431415,0.7254777183600714,0.5713903329632994,2928,630,561,411,69,1887,0.5771604938271605,0.8904761904761904,0.7003745318352059
151,5,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F8_substation_centered_core_score,F1+F2+F3+F5+F8,2310,471,439,178,32,1661,0.7115072933549432,0.9320594479830149,0.8069852941176471,0.49497509019198355,0.7189910873440285,0.5650741314817094,2928,630,554,390,76,1908,0.586864406779661,0.8793650793650793,0.7039390088945363
297,4,F1_bridge_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F9_substation_rank_core_score,F1+F4+F6+F9,2310,471,431,167,40,1672,0.7207357859531772,0.9150743099787686,0.8063610851262862,0.543600282144926,0.835232917409388,0.6123314379053018,2928,630,545,350,85,1948,0.6089385474860335,0.8650793650793651,0.7147540983606557
241,5,F1_bridge_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F1+F5+F6+F7+F8,2310,471,437,176,34,1663,0.7128874388254486,0.9278131634819533,0.8062730627306273,0.5212077745953834,0.7787935234699941,0.5991159852135421,2928,630,551,358,79,1940,0.6061606160616062,0.8746031746031746,0.7160493827160495
175,6,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F8_substation_centered_core_score,F1+F2+F3+F4+F6+F8,2310,471,427,162,44,1677,0.7249575551782682,0.9065817409766455,0.8056603773584906,0.532881904984426,0.7352494058229353,0.5898609084980398,2928,630,540,369,90,1929,0.594059405940594,0.8571428571428571,0.7017543859649122
225,4,F1_bridge_improvement + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F1+F6+F7+F8,2310,471,429,165,42,1674,0.7222222222222222,0.910828025477707,0.8056338028169014,0.5421681740878168,0.8313077837195484,0.6197087142072543,2928,630,539,337,91,1961,0.615296803652968,0.8555555555555555,0.7158034528552457
161,3,F1_bridge_improvement + F6_solar_strength_ratio + F8_substation_centered_core_score,F1+F6+F8,2310,471,433,171,38,1668,0.7168874172185431,0.9193205944798302,0.8055813953488372,0.531966067219749,0.8048153594771241,0.6077773360363874,2928,630,547,379,83,1919,0.5907127429805615,0.8682539682539683,0.7030848329048843
31,5,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio,F1+F2+F3+F4+F5,2310,471,437,177,34,1662,0.7117263843648208,0.9278131634819533,0.8055299539170506,0.49950389623545477,0.7160071301247772,0.5681243265055336,2928,630,548,387,82,1911,0.586096256684492,0.8698412698412699,0.7003194888178915
379,7,F1_bridge_improvement + F2_roughness_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F1+F2+F4+F5+F6+F7+F9,2310,471,416,146,55,1693,0.7402135231316725,0.8832271762208068,0.8054211035818005,0.5491442953020134,0.8197765894236482,0.6091553452200278,2928,630,526,300,104,1998,0.6368038740920097,0.834920634920635,0.7225274725274726
73,3,F1_bridge_improvement + F4_duration_plausibility + F7_solar_peak_alignment,F1+F4+F7,2310,471,428,164,43,1675,0.722972972972973,0.9087048832271762,0.8052681091251176,0.5413097277469683,0.7337821769733535,0.5992508404977606,2928,630,544,355,86,1943,0.6051167964404894,0.8634920634920635,0.7115761935905821
349,6,F1_bridge_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F1+F3+F4+F5+F7+F9,2310,471,408,135,63,1704,0.7513812154696132,0.8662420382165605,0.8047337278106509,0.5734591611300371,0.8051693404634581,0.628701035637592,2928,630,505,270,125,2028,0.6516129032258065,0.8015873015873016,0.7188612099644129
495,8,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F2+F3+F4+F6+F7+F8+F9,2310,471,401,125,70,1714,0.7623574144486692,0.851380042462845,0.8044132397191575,0.5731784906174515,0.7973612596553774,0.6256702926111872,2928,630,500,256,130,2042,0.6613756613756614,0.7936507936507936,0.7215007215007215
181,5,F1_bridge_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score,F1+F3+F5+F6+F8,2310,471,419,152,52,1687,0.7338003502626971,0.8895966029723992,0.8042226487523993,0.5307635758280875,0.7270355020796198,0.5903892880370714,2928,630,529,335,101,1963,0.6122685185185185,0.8396825396825397,0.7081659973226238
213,5,F1_bridge_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F1+F3+F5+F7+F8,2310,471,400,124,71,1715,0.7633587786259542,0.8492569002123143,0.8040201005025126,0.5603325118956566,0.7360799168152109,0.6068781061020532,2928,630,495,251,135,2047,0.6635388739946381,0.7857142857142857,0.7194767441860466
363,6,F1_bridge_improvement + F2_roughness_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F1+F2+F4+F6+F7+F9,2310,471,406,133,65,1706,0.7532467532467533,0.861995753715499,0.8039603960396039,0.5650261303127742,0.8088211527035056,0.6173776325757343,2928,630,512,277,118,2021,0.6489226869455006,0.8126984126984127,0.7216349541930939
383,8,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F1+F2+F3+F4+F5+F6+F7+F9,2310,471,405,132,66,1707,0.7541899441340782,0.8598726114649682,0.8035714285714286,0.5669713495656754,0.7747333630421865,0.618650117670196,2928,630,502,272,128,2026,0.648578811369509,0.7968253968253968,0.7150997150997151
29,4,F1_bridge_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio,F1+F3+F4+F5,2310,471,417,150,54,1689,0.7354497354497355,0.8853503184713376,0.8034682080924855,0.5520355421589375,0.6793755411255411,0.5839743950973635,2928,630,514,351,116,1947,0.5942196531791908,0.8158730158730159,0.6876254180602007
239,7,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F1+F2+F3+F4+F6+F7+F8,2310,471,416,149,55,1690,0.736283185840708,0.8832271762208068,0.8030888030888031,0.5640741382853033,0.7531019013666073,0.6140781981943548,2928,630,518,319,112,1979,0.6188769414575866,0.8222222222222222,0.7062031356509885
331,5,F1_bridge_improvement + F2_roughness_improvement + F4_duration_plausibility + F7_solar_peak_alignment + F9_substation_rank_core_score,F1+F2+F4+F7+F9,2310,471,392,114,79,1725,0.7747035573122529,0.832271762208068,0.8024564994882292,0.5817599818713863,0.7922780748663102,0.6193566726777792,2928,630,483,228,147,2070,0.679324894514768,0.7666666666666667,0.720357941834452
10,2,F2_roughness_improvement + F4_duration_plausibility,F2+F4,2310,471,434,177,37,1662,0.7103109656301145,0.921443736730361,0.8022181146025877,0.5042864881550561,0.7019330277565572,0.5652269860636747,2928,630,540,356,90,1942,0.6026785714285714,0.8571428571428571,0.7077326343381388
53,4,F1_bridge_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio,F1+F3+F5+F6,2310,471,451,203,20,1636,0.6896024464831805,0.9575371549893843,0.8017777777777779,0.5029340819846047,0.7614407308377896,0.5879250362454137,2928,630,567,440,63,1858,0.5630585898709036,0.9,0.6927306047648136
57,4,F1_bridge_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio,F1+F4+F5+F6,2310,471,410,142,61,1697,0.7427536231884058,0.8704883227176221,0.8015640273704789,0.564282963830917,0.7180355020796197,0.598522164906119,2928,630,513,314,117,1984,0.6203143893591294,0.8142857142857143,0.7041866849691146
85,4,F1_bridge_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F7_solar_peak_alignment,F1+F3+F5+F7,2310,471,432,175,39,1664,0.7116968698517299,0.9171974522292994,0.8014842300556587,0.526700776819278,0.7361051056786351,0.5945701674778054,2928,630,538,358,92,1940,0.6004464285714286,0.8539682539682539,0.7051114023591087
227,5,F1_bridge_improvement + F2_roughness_improvement + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F1+F2+F6+F7+F8,2310,471,421,159,50,1680,0.7258620689655172,0.8938428874734607,0.8011417697431019,0.5409232000306212,0.7611535947712418,0.6000417191379382,2928,630,526,335,104,1963,0.610917537746806,0.834920634920635,0.7055667337357479
37,3,F1_bridge_improvement + F3_slope_continuity_improvement + F6_solar_strength_ratio,F1+F3+F6,2310,471,433,177,38,1662,0.7098360655737705,0.9193205944798302,0.8011100832562442,0.5298880208506893,0.7707578728461082,0.6046030645611626,2928,630,548,404,82,1894,0.5756302521008403,0.8698412698412699,0.6927939317319848
209,4,F1_bridge_improvement + F5_n_height_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F1+F5+F7+F8,2310,471,442,191,29,1648,0.69826224328594,0.9384288747346072,0.8007246376811595,0.5174515042803052,0.8440510992275698,0.6082202579830899,2928,630,557,394,73,1904,0.5856992639327024,0.8841269841269841,0.7046173308032891
229,5,F1_bridge_improvement + F3_slope_continuity_improvement + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F1+F3+F6+F7+F8,2310,471,437,184,34,1655,0.7037037037037037,0.9278131634819533,0.8003663003663003,0.519856226111458,0.7783229352347,0.597940905112299,2928,630,554,384,76,1914,0.5906183368869936,0.8793650793650793,0.7066326530612245
143,5,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F8_substation_centered_core_score,F1+F2+F3+F4+F8,2310,471,430,174,41,1665,0.7119205298013245,0.9129511677282378,0.8,0.526020421104168,0.7400271836007131,0.5859379259625352,2928,630,544,382,86,1916,0.5874730021598272,0.8634920634920635,0.6992287917737791
267,4,F1_bridge_improvement + F2_roughness_improvement + F4_duration_plausibility + F9_substation_rank_core_score,F1+F2+F4+F9,2310,471,402,132,69,1707,0.7528089887640449,0.8535031847133758,0.7999999999999999,0.5698884129815924,0.8015508021390374,0.6167026047454132,2928,630,502,275,128,2023,0.646074646074646,0.7968253968253968,0.7135749822316986
295,5,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F6_solar_strength_ratio + F9_substation_rank_core_score,F1+F2+F3+F6+F9,2310,471,419,158,52,1681,0.7261698440207972,0.8895966029723992,0.7996183206106869,0.5476354412050024,0.8151853832442069,0.6178634809299461,2928,630,529,326,101,1972,0.6187134502923977,0.8396825396825397,0.7124579124579123
503,8,F1_bridge_improvement + F2_roughness_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F1+F2+F3+F5+F6+F7+F8+F9,2310,471,411,146,60,1693,0.7378815080789947,0.8726114649681529,0.7996108949416343,0.5509482209177331,0.78016770647653,0.6085591203973589,2928,630,513,287,117,2011,0.64125,0.8142857142857143,0.7174825174825175
