c_correct,c_keep,n_days,n_rpf,auto_share,review_days,review_share,review_yield,corrected_days,auto_fp,auto_fn,tp,day_precision,day_recall,day_f1,energy_precision,energy_iou,fp_per_station_year,auto_fn_per_station_year,review_days_per_station_year,expected_day_precision,expected_fp,cohort
0.64,0.36,10393,3381,0.9849898970460887,156,0.015010102953911286,0.6858974358974359,3145,73,202,3072,0.9767885532591415,0.9086069210292813,0.9414649095923997,0.8879763789095808,0.8688757869719702,2.5655008178581737,7.099057057634947,5.4824401039160975,0.9894631547846465,33.13837820228697,alpha
0.645,0.355,10393,3381,0.9844125853940152,162,0.015587414605984798,0.6790123456790124,3145,73,199,3072,0.9767885532591415,0.9086069210292813,0.9414649095923997,0.8879763789095808,0.8688757869719702,2.5655008178581737,6.993625517175022,5.693303184835948,0.9894631547846465,33.13837820228697,alpha
0.65,0.35,10393,3381,0.9840277109592995,166,0.01597228904070047,0.6807228915662651,3144,73,197,3071,0.9767811704834606,0.9083111505471754,0.9413026819923371,0.8879763604349773,0.8688756256023665,2.5655008178581737,6.923337823535071,5.8338785721158475,0.9895726253208869,32.78366599113215,alpha
0.655,0.345,10393,3381,0.9830655248725103,176,0.016934475127489655,0.6931818181818182,3141,73,191,3068,0.976758993950971,0.9074238391008578,0.9408157007053051,0.8880071703047181,0.8688013870218346,2.5655008178581737,6.712474742615222,6.1853170403155975,0.9898945119475117,31.74133797286582,alpha
0.66,0.33999999999999997,10393,3381,0.9824882132204368,182,0.01751178677956317,0.6868131868131868,3140,72,188,3068,0.9770700636942675,0.9074238391008578,0.940959975463886,0.888194295308531,0.8689805044764418,2.530356971038199,6.607043202155297,6.396180121235447,0.990001066842609,31.396650114208008,alpha
0.665,0.33499999999999996,10393,3381,0.9821033387857212,186,0.017896661214278842,0.6935483870967742,3139,72,185,3067,0.9770627588403951,0.9071280686187518,0.94079754601227,0.8881863141695507,0.8689106696652311,2.530356971038199,6.501611661695372,6.536755508515347,0.9901046717342078,31.06143542632129,alpha
0.67,0.32999999999999996,10393,3381,0.9810449340902531,197,0.018955065909746945,0.6903553299492385,3137,71,179,3066,0.9773669110615237,0.906832298136646,0.9407793801779688,0.8882591059605259,0.8689803361245478,2.495213124218224,6.290748580775522,6.923337823535071,0.9903109246905709,30.394629245679027,alpha
0.675,0.32499999999999996,10393,3381,0.9802751852208217,205,0.01972481477917829,0.697560975609756,3135,71,174,3064,0.9773524720893142,0.9062407571724342,0.9404542664211173,0.88825578934799,0.8689512999106795,2.495213124218224,6.115029346675647,7.204488598094872,0.9905135775342387,29.739934430161675,alpha
0.68,0.31999999999999995,10393,3381,0.9796016549600692,212,0.020398345039930724,0.7075471698113207,3133,71,169,3062,0.977338014682413,0.9056492162082225,0.9401289530242555,0.8882760877880773,0.8689575434500483,2.495213124218224,5.939310112575773,7.450495525834697,0.9907131461614865,29.09571307606241,alpha
0.685,0.31499999999999995,10393,3381,0.9793129991340325,215,0.02068700086596748,0.7069767441860465,3133,71,167,3062,0.977338014682413,0.9056492162082225,0.9401289530242555,0.8882760877880773,0.8689575434500483,2.495213124218224,5.869022418935822,7.555927066294622,0.9907131461614865,29.09571307606241,alpha
0.69,0.31000000000000005,10393,3381,0.9781583758298855,227,0.0218416241701145,0.7048458149779736,3132,71,160,3061,0.9773307790549169,0.9053534457261165,0.9399662214033471,0.8885508965512217,0.8691936179024378,2.495213124218224,5.623015491195997,7.977653228134321,0.990810093232276,28.782787996511637,alpha
0.695,0.30500000000000005,10393,3381,0.9774848455691331,234,0.022515154430866928,0.7008547008547008,3132,71,156,3061,0.9773307790549169,0.9053534457261165,0.9399662214033471,0.8885508965512217,0.8691936179024378,2.495213124218224,5.4824401039160975,8.223660155874146,0.990810093232276,28.782787996511637,alpha
0.7,0.30000000000000004,10393,3381,0.9769075339170595,240,0.02309246608294044,0.7,3130,71,154,3059,0.9773162939297124,0.9047619047619048,0.9396406082015051,0.8885742368962344,0.8692058067623027,2.495213124218224,5.412152410276147,8.434523236793996,0.9909986307768714,28.174285668391732,alpha
0.705,0.29500000000000004,10393,3381,0.9758491292215915,251,0.024150870778408544,0.6892430278884463,3127,70,151,3057,0.9776143268308283,0.904170363797693,0.939459127228027,0.8886064071451252,0.8692365898288804,2.4600692773982487,5.306720869816223,8.821105551813721,0.991274213734765,27.28553365138999,alpha
0.71,0.29000000000000004,10393,3381,0.9750793803521601,259,0.02492061964783989,0.6756756756756757,3127,70,149,3057,0.9776143268308283,0.904170363797693,0.939459127228027,0.8886064071451252,0.8692365898288804,2.4600692773982487,5.236433176176273,9.10225632637352,0.991274213734765,27.28553365138999,alpha
0.715,0.28500000000000003,10393,3381,0.9744058500914077,266,0.025594149908592323,0.6804511278195489,3125,70,145,3055,0.9776,0.9035788228334812,0.9391331079003997,0.8886061858548062,0.8692346465734111,2.4600692773982487,5.095857788896373,9.348263254113345,0.9914532962719497,26.70844915015738,alpha
0.72,0.28,10393,3381,0.9737323198306552,273,0.02626768016934475,0.673992673992674,3125,70,142,3055,0.9776,0.9035788228334812,0.9391331079003997,0.8886061858548062,0.8692346465734111,2.4600692773982487,4.990426248436448,9.59427018185317,0.9914532962719497,26.70844915015738,alpha
0.725,0.275,10393,3381,0.9730587895699028,280,0.02694121043009718,0.6678571428571428,3122,69,141,3053,0.9778987828315182,0.9029872818692695,0.9389512532677227,0.8886407548625389,0.8692574447734119,2.424925430578274,4.955282401616473,9.840277109592995,0.9917120252521744,25.875057162711517,alpha
0.73,0.27,10393,3381,0.9720003848744347,291,0.027999615125565286,0.6666666666666666,3118,68,137,3050,0.9781911481719051,0.9020999704229518,0.9386059393752885,0.8886633707495514,0.8692602965737644,2.3897815837582987,4.814707014336573,10.22685942461272,0.9920521505470982,24.78139459414774,alpha
0.735,0.265,10393,3381,0.9709419801789666,302,0.029058019821033388,0.6688741721854304,3114,67,132,3047,0.9784842646114322,0.9012126589766342,0.9382602001539646,0.8887098656372803,0.8692769193688068,2.354637736938324,4.638987780236698,10.613441739632446,0.9923868469365411,23.70735863961098,alpha
0.74,0.26,10393,3381,0.9700760127008563,311,0.029923987299143653,0.6655948553054662,3113,67,128,3046,0.978477353035657,0.9009168884945282,0.9380967046504466,0.8887097056973987,0.8692755136526829,2.354637736938324,4.498412392956798,10.92973636101222,0.9924686255832008,23.445168559496157,alpha
0.745,0.255,10393,3381,0.9694987010487829,317,0.030501298951217164,0.6656151419558359,3112,67,125,3045,0.9784704370179949,0.9006211180124224,0.9379331587863854,0.8887728851582499,0.8693359600312253,2.354637736938324,4.392980852496873,11.14059944193207,0.9925493604241629,23.186390360005248,alpha
0.75,0.25,10393,3381,0.9685365149619937,327,0.03146348503800635,0.6574923547400612,3111,67,122,3044,0.9784635165541626,0.9003253475303165,0.9377695625385088,0.8887785011550625,0.8693401894789325,2.354637736938324,4.287549312036948,11.49203791013182,0.9926280930779136,22.93400243461127,alpha
0.755,0.245,10393,3381,0.9673818916578466,339,0.032618108342153375,0.6489675516224189,3109,67,119,3042,0.9784496622708266,0.8997338065661047,0.937442218798151,0.8887779726869003,0.8693339002983946,2.354637736938324,4.1821177715770235,11.913764071971519,0.992782442214519,22.439387155060686,alpha
0.76,0.24,10393,3381,0.9668045800057731,345,0.033195419994226885,0.6492753623188405,3107,67,117,3040,0.9784357901512714,0.8991422656018929,0.93711467324291,0.8887763465396896,0.8692990009011697,2.354637736938324,4.111830077937073,12.12462715289137,0.9929345959930552,21.95221024957772,alpha
0.765,0.235,10393,3381,0.9659386125276629,354,0.03406138747233715,0.6497175141242938,3105,67,113,3038,0.9784219001610306,0.8985507246376812,0.9367869256860931,0.8888142609192277,0.8693297305138031,2.354637736938324,3.9712546906571733,12.440921774271144,0.9930839761864322,21.474253941128488,alpha
0.77,0.22999999999999998,10393,3381,0.9653613008755894,360,0.034638699124410664,0.65,3105,67,109,3038,0.9784219001610306,0.8985507246376812,0.9367869256860931,0.8888142609192277,0.8693297305138031,2.354637736938324,3.830679303377273,12.651784855190995,0.9930839761864322,21.474253941128488,alpha
0.775,0.22499999999999998,10393,3381,0.9643028961801212,371,0.03569710381987876,0.6522911051212938,3101,66,104,3035,0.9787165430506288,0.8976634131913636,0.9364393705646407,0.8890068048890933,0.8695004585287174,2.319493890118349,3.6549600692773985,13.03836717021072,0.993369479245057,20.56124486107813,alpha
0.78,0.21999999999999997,10393,3381,0.9634369287020109,380,0.03656307129798903,0.6394736842105263,3099,65,104,3034,0.979025492094224,0.8973676427092576,0.9364197530864198,0.8890658049583925,0.8695438375601894,2.284350043298374,3.6549600692773985,13.354661791590493,0.9935083126415831,20.117739123733717,alpha
0.785,0.21499999999999997,10393,3381,0.9624747426152218,390,0.037525257384778216,0.6435897435897436,3096,65,99,3031,0.9790051679586563,0.8964803312629399,0.9359271267562143,0.8890814940224667,0.8695576020970978,2.284350043298374,3.4792408351775235,13.706100259790244,0.9937115734529178,19.468968589766618,alpha
0.79,0.20999999999999996,10393,3381,0.9612239007023958,403,0.03877609929760416,0.6401985111662531,3093,64,94,3029,0.9793081150986097,0.8958887902987281,0.9357429718875502,0.8891098687999353,0.8695806545470499,2.249206196478399,3.3035216010776485,14.162970268449918,0.9939110352945034,18.833167834100806,alpha
0.795,0.20499999999999996,10393,3381,0.9603579332242855,412,0.03964206677571442,0.6432038834951457,3092,64,88,3028,0.9793014230271668,0.8955930198166223,0.935578557083269,0.8891098375697907,0.8695803791017199,2.249206196478399,3.0926585201577987,14.479264889829693,0.9939754690261771,18.62784977106055,alpha
0.8,0.19999999999999996,10393,3381,0.9591070913114597,425,0.04089290868854036,0.6352941176470588,3089,64,86,3025,0.979281320815798,0.8947057083703046,0.9350850077279753,0.8891978692249057,0.8696229709019485,2.249206196478399,3.0223708265178484,14.936134898489367,0.994167267186298,18.017311661525707,alpha
0.805,0.19499999999999995,10393,3381,0.9579524680073126,437,0.04204753199268738,0.6338672768878718,3088,64,80,3024,0.9792746113989638,0.8944099378881988,0.9349203895501623,0.8893420901650448,0.8693115113024615,2.249206196478399,2.8115077455979987,15.357861060329068,0.9942292109954886,17.82019644593157,alpha
0.81,0.18999999999999995,10393,3381,0.9568940633118445,448,0.04310593668815549,0.6227678571428571,3086,62,78,3024,0.9799092676604018,0.8944099378881988,0.9352095252822018,0.8893464634648027,0.8693156898213095,2.178918502838449,2.7412200519580487,15.744443375348792,0.9943504028360215,17.434656848037854,alpha
0.815,0.18500000000000005,10393,3381,0.9560280958337343,457,0.04397190416626576,0.6192560175054704,3084,61,75,3023,0.9802204928664072,0.8941141674060928,0.9351894818252128,0.889472093394244,0.8694340080873205,2.143774656018474,2.6357885114981237,16.060737996728566,0.9944676883894292,17.06164900700022,alpha
0.82,0.18000000000000005,10393,3381,0.9547772539209083,470,0.0452227460790917,0.6127659574468085,3080,60,73,3020,0.9805194805194806,0.8932268559597752,0.9348398080792448,0.8895021186824612,0.8694618335746216,2.108630809198499,2.5655008178581737,16.517608005388244,0.9946961994100388,16.33570581708012,alpha
0.825,0.17500000000000004,10393,3381,0.9541037236601558,477,0.045896276339844125,0.610062893081761,3078,58,70,3020,0.9811565951916829,0.8932268559597752,0.9351292769778604,0.8895637429582648,0.8695207122759604,2.038343115558549,2.4600692773982487,16.763614933128068,0.994807048827555,15.983903708785727,alpha
0.83,0.17000000000000004,10393,3381,0.9530453189646878,488,0.04695468103531223,0.6004098360655737,3076,57,69,3019,0.9814694408322496,0.8929310854776693,0.9351091838315007,0.8895857245389078,0.8695336939104911,2.003199268738574,2.424925430578274,17.15019724814779,0.9949164503960175,15.636998581850397,alpha
0.835,0.16500000000000004,10393,3381,0.9518906956605407,500,0.04810930433945925,0.598,3075,57,64,3018,0.9814634146341463,0.8926353149955635,0.9349442379182157,0.8895855615230354,0.8695322507898608,2.003199268738574,2.249206196478399,17.57192340998749,0.9949688698333427,15.470725262471444,alpha
0.84,0.16000000000000003,10393,3381,0.9502549793129992,517,0.04974502068700087,0.5918762088974855,3071,56,60,3015,0.981764897427548,0.8917480035492458,0.934593924364538,0.8896408901259417,0.86955874253098,1.968055421918599,2.108630809198499,18.169368805927068,0.9951741373451659,14.82022421299522,alpha
0.845,0.15500000000000003,10393,3381,0.9489079187914943,531,0.051092081208505724,0.583804143126177,3070,56,57,3014,0.9817589576547231,0.8914522330671399,0.9344287707332196,0.8896380659797035,0.8694979420624942,1.968055421918599,2.003199268738574,18.661382661406716,0.9952238412544754,14.662807348760317,alpha
0.85,0.15000000000000002,10393,3381,0.9473684210526315,547,0.05263157894736842,0.5758683729433273,3068,56,54,3012,0.9817470664928292,0.8908606921029282,0.9340983098154754,0.8896640049434159,0.8695219376652557,1.968055421918599,1.8977677282786491,19.223684210526315,0.9953204435602471,14.356879157162037,alpha
0.855,0.14500000000000002,10393,3381,0.94573270470509,564,0.054267295294910034,0.5656028368794326,3066,56,52,3010,0.9817351598173516,0.8902691511387164,0.9337676438653637,0.8897243926525771,0.8695784275859929,1.968055421918599,1.8274800346386992,19.82112960646589,0.9954139931751013,14.060696925139032,alpha
0.86,0.14,10393,3381,0.9442894255749061,579,0.05571057442509381,0.5595854922279793,3064,55,48,3009,0.9820496083550914,0.8899733806566105,0.9337470907680373,0.8905755914957967,0.8703814429441736,1.932911575098624,1.6869046473587992,20.348287308765517,0.9955040253236936,13.775666408202461,alpha
0.865,0.135,10393,3381,0.94217261618397,601,0.05782738381603002,0.5490848585690515,3061,55,45,3006,0.98203201568115,0.8890860692102928,0.9332505433095312,0.8909220315229236,0.8706962285035557,1.932911575098624,1.5814731068988743,21.121451938804967,0.9956336545188668,13.36538351774888,alpha
0.87,0.13,10393,3381,0.940921774271144,614,0.05907822572885596,0.5407166123778502,3061,55,43,3006,0.98203201568115,0.8890860692102928,0.9332505433095312,0.8909220315229236,0.8706962285035557,1.932911575098624,1.5111854132589242,21.57832194746464,0.9956336545188668,13.36538351774888,alpha
0.875,0.125,10393,3381,0.938516309054171,639,0.06148369094582892,0.5305164319248826,3057,55,40,3002,0.9820085050703304,0.8879029872818692,0.9325877601739672,0.8909378247182935,0.870697902745499,1.932911575098624,1.4057538727989993,22.456918117964015,0.9957964230221613,12.850334821253256,alpha
0.88,0.12,10393,3381,0.9368805927066295,656,0.06311940729337054,0.5259146341463414,3055,54,35,3001,0.9823240589198036,0.8876072167997634,0.9325668116842759,0.8909373150037334,0.8706735079801794,1.8977677282786491,1.2300346386991243,23.05436351390359,0.9958727729690461,12.608678579564684,alpha
0.885,0.11499999999999999,10393,3381,0.9353410949677667,672,0.06465890503223323,0.5223214285714286,3051,54,33,2997,0.9823008849557522,0.8864241348713399,0.9319029850746269,0.8913834287914963,0.8710882785058538,1.8977677282786491,1.1597469450591744,23.616665063023188,0.9960209924675106,12.1399519816251,alpha
0.89,0.10999999999999999,10393,3381,0.9331280669681516,695,0.06687193303184837,0.516546762589928,3045,54,31,2991,0.9822660098522168,0.8846495119787046,0.9309056956115781,0.8914644753208364,0.871140584337504,1.8977677282786491,1.0894592514192245,24.424973539882615,0.9962365796169007,11.459615066537811,alpha
0.895,0.10499999999999998,10393,3381,0.9312036947945733,715,0.06879630520542673,0.509090909090909,3043,54,28,2989,0.9822543542556688,0.8840579710144928,0.9305728518057285,0.8915528156620782,0.8712246446190058,1.8977677282786491,0.9840277109592995,25.127850476282113,0.9963034325137262,11.248654860731166,alpha
0.9,0.09999999999999998,10393,3381,0.929086885403637,737,0.07091311459636293,0.5006784260515604,3040,54,26,2986,0.9822368421052632,0.8831706595681751,0.9300731973212896,0.8916661266676656,0.8713108065456334,1.8977677282786491,0.9137400173193496,25.901015106321562,0.9964020906387011,10.93764445834894,alpha
0.905,0.09499999999999997,10393,3381,0.926777638795343,761,0.07322236120465699,0.49540078843626806,3032,52,24,2980,0.9828496042216359,0.8813960366755398,0.9293622329642912,0.8918300027358083,0.8714280852269238,1.8274800346386992,0.8434523236793996,26.744467430000963,0.9966508424917495,10.154645565015478,alpha
0.91,0.08999999999999997,10393,3381,0.924468392187049,785,0.07553160781295103,0.4878980891719745,3026,52,24,2974,0.9828155981493721,0.8796214137829045,0.9283596066801935,0.8919278610085076,0.871356924138783,1.8274800346386992,0.8434523236793996,27.587919753680364,0.9968276817835859,9.599434922868657,alpha
0.915,0.08499999999999996,10393,3381,0.9211969594919658,819,0.07880304050803426,0.47496947496947495,3022,52,22,2970,0.9827928524156188,0.878438331854481,0.9276901452444167,0.8920326263159075,0.8712818864837442,1.8274800346386992,0.7731646300394497,28.78281054555951,0.9969408084547586,9.244876849719336,alpha
0.92,0.07999999999999996,10393,3381,0.9179255267968826,853,0.08207447320311748,0.4654161781946073,3016,52,20,2964,0.9827586206896551,0.8766637089618456,0.9266843833046742,0.8921159901458182,0.8713443527950955,1.8274800346386992,0.7028769363994997,29.97770133743866,0.9970987539929954,8.750157957126032,alpha
0.925,0.07499999999999996,10393,3381,0.9141730010584047,892,0.0858269989415953,0.4517937219730942,3011,51,18,2960,0.9830621056127532,0.8754806270334221,0.9261576971214018,0.8921442177005697,0.8713007408009418,1.792336187818724,0.6325892427595498,31.348311363417686,0.997221794097841,8.365177971400882,alpha
0.93,0.06999999999999995,10393,3381,0.9093620706244587,942,0.09063792937554123,0.43630573248407645,3003,47,14,2956,0.9843489843489843,0.8742975451049986,0.9260651629072681,0.8926066867843033,0.8717216883275798,1.6517608005388242,0.49201385547964976,33.105503704416435,0.9974069829733171,7.7868301311289585,alpha
0.935,0.06499999999999995,10393,3381,0.9036851727124026,1001,0.09631482728759742,0.4205794205794206,2995,46,11,2949,0.9846410684474124,0.8722271517302573,0.9250313676286073,0.892830503642131,0.8718405819423305,1.6166169537188493,0.38658231501972484,35.17899066679496,0.9975797252217321,7.248722960912406,alpha
0.94,0.06000000000000005,10393,3381,0.8980082748003464,1060,0.10199172519965362,0.40849056603773587,2988,46,6,2942,0.9846050870147256,0.8701567583555161,0.9238498979431622,0.8929748690883176,0.8719177875438833,1.6166169537188493,0.2108630809198499,37.252477629173484,0.9977213100503948,6.8087255694201065,alpha
0.945,0.05500000000000005,10393,3381,0.8910805349754642,1132,0.10891946502453574,0.3869257950530035,2980,43,6,2937,0.9855704697986577,0.8686779059449867,0.9234397107373056,0.8932149997823183,0.8721046381256569,1.5111854132589242,0.2108630809198499,39.78283460021168,0.9978680426720411,6.353232837317814,alpha
0.95,0.050000000000000044,10393,3381,0.8817473299336092,1229,0.11825267006639084,0.36208299430431246,2971,41,6,2930,0.9861999326825984,0.8666075125702455,0.9225440806045341,0.8934057460081861,0.8722162099538906,1.4408977196189743,0.2108630809198499,43.19178774174925,0.9980216165413928,5.877777255521886,alpha
0.955,0.04500000000000004,10393,3381,0.8717405946310016,1333,0.12825940536899835,0.3420855213803451,2958,39,6,2919,0.986815415821501,0.8633540372670807,0.9209654519640321,0.893700932098009,0.8722139188557955,1.3706100259790244,0.2108630809198499,46.84674781102665,0.9982233846091132,5.255228326243007,alpha
0.96,0.040000000000000036,10393,3381,0.8581737708072741,1474,0.14182622919272586,0.31546811397557667,2949,38,5,2911,0.9871142760257714,0.8609878734102336,0.9197472353870457,0.8939566418239209,0.8724143892572707,1.3354661791590494,0.17571923409987492,51.802030212643125,0.9983481720444741,4.871240640845681,alpha
0.965,0.03500000000000003,10393,3381,0.8440296353314731,1621,0.1559703646685269,0.29302899444787167,2939,37,4,2902,0.9874106839060905,0.8583259390712807,0.918354430379747,0.8943618542902426,0.8727471641162994,1.3003223323390745,0.14057538727989993,56.96817569517945,0.9984708343919901,4.494217721941023,alpha
0.97,0.030000000000000027,10393,3381,0.825267006639084,1816,0.174732993360916,0.2714757709251101,2920,36,4,2884,0.9876712328767123,0.8530020703933747,0.9154102523408982,0.8956911127688559,0.8738004832211907,1.2651784855190995,0.14057538727989993,63.82122582507457,0.9986759787978811,3.8661419101868453,alpha
0.975,0.025000000000000022,10393,3381,0.7995766381218128,2083,0.20042336187818724,0.24483917426788285,2903,34,2,2869,0.9882879779538408,0.8485655131617864,0.9131126670910248,0.8961891246616288,0.874122474345779,1.1948907918791494,0.07028769363994997,73.20463292600789,0.9988259717347889,3.408204053907455,alpha
0.98,0.020000000000000018,10393,3381,0.7604156643894929,2490,0.23958433561050707,0.21526104417670683,2876,32,1,2844,0.9888734353268428,0.8411712511091393,0.9090618507271856,0.898658666307377,0.8761568996620138,1.1246030982391995,0.03514384681997498,87.50817858173771,0.9990231676259511,2.809369907764242,alpha
0.985,0.015000000000000013,10393,3381,0.7028769363994997,3088,0.29712306360050034,0.18361398963730569,2844,30,0,2814,0.989451476793249,0.8322981366459627,0.9040963855421686,0.9001158114416716,0.8770490425782586,1.0543154045992496,0.0,108.52419898008274,0.999205400994986,2.259839570259542,alpha
0.99,0.010000000000000009,10393,3381,0.6074280765900125,4080,0.3925719234099875,0.14950980392156862,2796,25,0,2771,0.9910586552217453,0.8195800059154097,0.8971992876801036,0.9029220336650957,0.8785128787720944,0.8785961704993746,0.0,143.38689502549792,0.9993970297144432,1.6859049184169588,alpha
0.995,0.0050000000000000044,10393,3381,0.4303858366208025,5920,0.5696141633791976,0.1195945945945946,2686,13,0,2673,0.9951600893521966,0.7905944986690329,0.8811603758035274,0.9077784706137846,0.8807484839719084,0.4568700086596748,0.0,208.0515731742519,0.9996675796946697,0.8928809401171892,alpha
